City,Name,Popular Mentions,Score,Reviewers#,Excellent,Very good,Average,Poor,Terrible,Excellent_ratio,VG_ratio,Average_ratio,Poor_ratio,Terrible_ratio,Url,Tripadvisor rank
Paris,Musee Carnavalet - Histoire de Paris,"['french revolution', 'free museum', 'shop signs', 'marcel proust', 'art nouveau', 'marais area', 'chronological order', 'great museum', 'love this museum', 'permanent collection', 'middle ages', 'beautiful building', 'top floor', 'second floor', 'artifacts', 'century', 'history', 'centuries', 'prehistoric', 'exhibition', 'admission', 'napoleon', 'placards', 'signage', 'galleries']",4.5,1450,741.0,464.0,171.0,55.0,19.0,0.5110344827586207,0.32,0.1179310344827586,0.0379310344827586,0.013103448275862,https://www.tripadvisor.com//Attraction_Review-g187147-d188758-Reviews-Musee_Carnavalet_Histoire_de_Paris-Paris_Ile_de_France.html,47
Paris,1st Arrondissement,"['place vendome', 'tuileries gardens', 'les halles', 'louvre museum', 'eiffel tower', 'attractions', 'seine', 'tourists']",4.5,1030,712.0,272.0,41.0,2.0,3.0,0.6912621359223301,0.2640776699029126,0.0398058252427184,0.0019417475728155,0.0029126213592233,https://www.tripadvisor.com//Attraction_Review-g187147-d6642124-Reviews-1st_Arrondissement-Paris_Ile_de_France.html,50
Paris,Musee National des Arts Asiatiques - Guimet,"['asian art', 'great collection', 'paris museums', 'on display', 'first floor', 'exhibition', 'colonies', 'sculptures', 'century', 'france']",4.5,1003,640.0,281.0,50.0,19.0,13.0,0.638085742771685,0.2801595214356929,0.0498504486540378,0.0189431704885343,0.0129611166500498,https://www.tripadvisor.com//Attraction_Review-g187147-d188488-Reviews-Musee_National_des_Arts_Asiatiques_Guimet-Paris_Ile_de_France.html,53
Paris,Musee de Montmartre,"['suzanne valadon', 'small museum', 'delightful museum', 'short film', 'permanent collection', 'worth a visit', 'history lesson', 'renoir', 'artists', 'exhibits', 'cabaret', 'commune', 'apartment', 'development', 'neighborhood', 'insight', 'basilica']",4.5,902,521.0,292.0,59.0,19.0,11.0,0.5776053215077606,0.3237250554323725,0.065410199556541,0.0210643015521064,0.0121951219512195,https://www.tripadvisor.com//Attraction_Review-g187147-d210318-Reviews-Musee_de_Montmartre-Paris_Ile_de_France.html,54
Paris,"GALERIES, JARDINS, ZOO","['the natural history museum', 'plants and flowers', 'full bloom', 'nice park', 'animals', 'menagerie', 'botanical', 'plantes', 'benches', 'paleontology', 'joggers', 'stroll', 'glasshouse', 'french', 'seine', 'statues']",4.5,1799,875.0,679.0,150.0,62.0,34.0,0.4863813229571984,0.377431906614786,0.0833796553640911,0.0344635908838243,0.0188993885491939,https://www.tripadvisor.com//Attraction_Review-g187147-d189291-Reviews-GALERIES_JARDINS_ZOO-Paris_Ile_de_France.html,59
Paris,7ème Arrondissement,"['rue cler', 'de mars', 'eiffel tower', 'famous museums', 'market street', 'attractions', 'champs', 'rodin', 'wealthy']",4.5,279,187.0,81.0,11.0,0.0,0.0,0.6702508960573477,0.2903225806451613,0.039426523297491,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g187147-d188146-Reviews-7eme_Arrondissement-Paris_Ile_de_France.html,61
Paris,Musee de la Chasse et de la Nature,"['stuffed animals', 'modern art', 'animal rights', 'natural world', 'dog collars', 'temporary exhibition', 'amazing museum', 'for sale', 'street art', 'rainy day', 'beautiful building', 'taxidermy', 'weapons', 'rifle', 'owl', 'collection', 'marais', 'unicorn', 'paintings', 'lions', 'mansart', 'fabre', 'interspersed', 'centuries', 'euro', 'louvre']",4.5,363,229.0,106.0,20.0,4.0,5.0,0.6308539944903582,0.2920110192837465,0.0550964187327823,0.0110192837465564,0.0137741046831955,https://www.tripadvisor.com//Attraction_Review-g187147-d232162-Reviews-Musee_de_la_Chasse_et_de_la_Nature-Paris_Ile_de_France.html,62
Paris,Musee du Parfum - Fragonard,"['perfume making', 'perfume bottles', 'free tour', 'guided tour', 'for sale', 'paris pass', 'beautiful building', 'shop', 'history', 'museum', 'french', 'france']",4.5,1291,781.0,346.0,107.0,29.0,28.0,0.6049573973663827,0.2680092951200619,0.0828814872192099,0.0224632068164213,0.021688613477924,https://www.tripadvisor.com//Attraction_Review-g187147-d10128174-Reviews-Musee_du_Parfum_Fragonard-Paris_Ile_de_France.html,64
Paris,Dôme des Invalides,"['resting place', ""napoleon's tomb"", 'army museum', 'war heroes', 'french military history', 'buried here', 'golden roof', 'the main attraction', 'magnificent building', 'ticket office', 'eiffel tower', 'church', 'armee', 'vatican', 'mansart', 'architecture', 'reign', 'xiv', 'grandeur', 'gilded', 'louis', 'france', 'jules', 'landmark', 'mass']",4.5,381,218.0,132.0,22.0,6.0,3.0,0.5721784776902887,0.3464566929133858,0.0577427821522309,0.0157480314960629,0.0078740157480314,https://www.tripadvisor.com//Attraction_Review-g187147-d189244-Reviews-Dome_des_Invalides-Paris_Ile_de_France.html,65
Paris,Musee d'Art Moderne de Paris,"['permanent collection', 'modern art', 'free museum', 'sonia delaunay', 'major artists', 'eiffel tower', 'nice collection', 'french art', 'de paris', 'works of art', 'beautiful museum', 'dufy', 'exhibition', 'paintings', 'cubist', 'danse', 'realism', 'century', 'technology', 'bookshop', 'cloakroom', 'seine', 'masterpiece', 'arts']",4.5,740,359.0,270.0,68.0,26.0,17.0,0.4851351351351351,0.3648648648648648,0.0918918918918919,0.0351351351351351,0.0229729729729729,https://www.tripadvisor.com//Attraction_Review-g187147-d188486-Reviews-Musee_d_Art_Moderne_de_Paris-Paris_Ile_de_France.html,80
Seoul,Gyeongbokgung Palace,"['guard ceremony', 'forbidden city in beijing', 'national folk museum', 'joseon dynasty', 'main gate', 'traditional dress', 'free tour', 'free entrance', 'korean history', 'guided tour', 'blue house', 'take pictures', 'walk around', 'south korea', 'visiting seoul', 'hanbok', 'gyeongbokgung', 'architecture', 'tourists', 'backdrop', 'king', 'outfit', 'admission', 'era', 'glimpse', 'performance', 'exit', 'clothing']",4.5,10755,5558.0,4005.0,1089.0,86.0,17.0,0.5167828916782892,0.3723849372384937,0.101255230125523,0.007996280799628,0.001580660158066,https://www.tripadvisor.com//Attraction_Review-g294197-d324888-Reviews-Gyeongbokgung_Palace-Seoul.html,1
Seoul,The War Memorial of Korea,"['military history', 'outdoor exhibition', 'korean peninsula', 'on display', 'south korea', 'excellent museum', 'huge museum', 'few hours', 'dmz tour', 'exhibits', 'conflict', 'ships', 'artillery', 'samgakji', 'bomber', 'guns', 'tribute', 'soldiers', 'fought', 'helicopter', 'information', 'freedom', 'sacrifice', 'rok', 'replica', 'army', 'invasion', 'flags']",4.5,4307,2914.0,1107.0,246.0,29.0,11.0,0.6765730206640352,0.2570234501973531,0.0571163222660784,0.0067332249825864,0.0025539818899465,https://www.tripadvisor.com//Attraction_Review-g294197-d554537-Reviews-The_War_Memorial_of_Korea-Seoul.html,2
Seoul,Seodaemun Prison History Hall,"['japanese occupation', 'worth a visit', 'learning experience', 'independence', 'torture', 'patriots', 'atrocities', 'displays', 'museum', 'liberation', 'democratic', 'graphic', 'school', 'gate', 'foreigners', 'metro']",4.5,386,167.0,174.0,39.0,3.0,3.0,0.4326424870466321,0.4507772020725388,0.1010362694300518,0.0077720207253886,0.0077720207253886,https://www.tripadvisor.com//Attraction_Review-g294197-d1440196-Reviews-Seodaemun_Prison_History_Hall-Seoul.html,44
Seoul,Seoul City Wall,"['wall museum', 'mural village', 'entire length', 'trail', 'gate', 'dongdaemun', 'overview', 'shoes']",4.5,178,100.0,60.0,15.0,3.0,0.0,0.5617977528089888,0.3370786516853932,0.0842696629213483,0.0168539325842696,0.0,https://www.tripadvisor.com//Attraction_Review-g294197-d7717373-Reviews-Seoul_City_Wall-Seoul.html,54
